S&P 500 INDEX,Last: 5021.8398,Change:  -4.7702,,,,,,,,,,,,,
"Date: February 13, 2024 at 6:40 AM EST",Bid: 4953.0801,Ask: 5064.5601,Size: 1*1,Volume: 0,,,,,,,,,,,
Tue Feb 20 2024,SPXW240220C05145000,1.3,1.3,1.1,1.2,226,210,5145,SPXW240220P05145000,0,0,135.5,142,0,0
Tue Feb 20 2024,SPXW240220C05150000,1.1,-0.75,0.95,1.05,440,456,5150,SPXW240220P05150000,124.09,0,140.4,146.9,0,40
Tue Feb 20 2024,SPXW240220C05155000,0,0,0.8,0.9,0,0,5155,SPXW240220P05155000,0,0,144.6,151.2,0,0
Tue Feb 20 2024,SPXW240220C05160000,1,-0.055,0.7,0.8,276,276,5160,SPXW240220P05160000,0,0,150.2,156.1,0,0
Tue Feb 20 2024,SPXW240220C05165000,0,0,0.6,0.7,0,0,5165,SPXW240220P05165000,0,0,154.3,161,0,0
Tue Feb 20 2024,SPXW240220C05170000,0.62,-0.025,0.55,0.65,345,342,5170,SPXW240220P05170000,149.38,0,160,166.5,0,1
Tue Feb 20 2024,SPXW240220C05175000,0.65,-0.325,0.5,0.55,203,326,5175,SPXW240220P05175000,0,0,164.9,170.9,0,0
Tue Feb 20 2024,SPXW240220C05180000,0.5,0.5,0.4,0.5,354,276,5180,SPXW240220P05180000,0,0,169.9,175.9,0,0
Tue Feb 20 2024,SPXW240220C05190000,0.4,0.4,0.35,0.45,117,117,5190,SPXW240220P05190000,0,0,179.8,185.8,0,0
Tue Feb 20 2024,SPXW240220C05200000,0.32,-0.255,0.3,0.4,653,778,5200,SPXW240220P05200000,172.57,0,189.7,195.7,0,20
Tue Feb 20 2024,SPXW240220C05210000,0,0,0.2,0.35,0,0,5210,SPXW240220P05210000,0,0,198.8,205.7,0,0
Tue Feb 20 2024,SPXW240220C05220000,0,0,0.2,0.3,0,0,5220,SPXW240220P05220000,0,0,208.7,215.6,0,0
Tue Feb 20 2024,SPXW240220C05225000,0.22,-0.155,0.2,0.3,619,598,5225,SPXW240220P05225000,0,0,214.6,220.6,0,0
Tue Feb 20 2024,SPXW240220C05250000,0.25,-0.025,0.15,0.25,180,162,5250,SPXW240220P05250000,0,0,239.6,245.6,0,0
Tue Feb 20 2024,SPXW240220C05275000,0.2,-0.025,0.15,0.2,20,21,5275,SPXW240220P05275000,270.49,0,264.5,270.5,0,2
Tue Feb 20 2024,SPXW240220C05300000,0.15,-0.025,0.1,0.2,161,171,5300,SPXW240220P05300000,0,0,289.5,295.5,0,0
Tue Feb 20 2024,SPXW240220C05325000,0.16,0.16,0.1,0.2,10,10,5325,SPXW240220P05325000,0,0,314.4,321,0,0
Tue Feb 20 2024,SPXW240220C05350000,0.15,0.15,0.05,0.15,26,26,5350,SPXW240220P05350000,0,0,339.4,345.4,0,0
Tue Feb 20 2024,SPXW240220C05375000,0,0,0,0.15,0,0,5375,SPXW240220P05375000,0,0,363.3,370.3,0,0
Tue Feb 20 2024,SPXW240220C05400000,0.1,0,0.05,0.15,1187,1190,5400,SPXW240220P05400000,0,0,389.3,395.3,0,0
Tue Feb 20 2024,SPXW240220C05500000,0.07,0.02,0,0.1,270,311,5500,SPXW240220P05500000,474.24,0,489.1,495.2,0,5
Tue Feb 20 2024,SPXW240220C05600000,0.05,0,0,0.1,0,22,5600,SPXW240220P05600000,0,0,589,595,0,0
Tue Feb 20 2024,SPXW240220C05800000,0.05,0.02,0,0.1,0,2254,5800,SPXW240220P05800000,0,0,788.8,794.8,0,0
Tue Feb 20 2024,SPXW240220C06000000,0,0,0,0.1,0,0,6000,SPXW240220P06000000,0,0,988.5,994.6,0,0
Tue Feb 20 2024,SPXW240220C06200000,0,0,0,0.05,0,0,6200,SPXW240220P06200000,0,0,1188.3,1194.9,0,0
Tue Feb 20 2024,SPXW240220C06400000,0,0,0,0.05,0,0,6400,SPXW240220P06400000,0,0,1388,1394.2,0,0
Wed Feb 21 2024,SPXW240221C01200000,0,0,3800.4,3807,0,0,1200,SPXW240221P01200000,0,0,0,0.05,0,0
Wed Feb 21 2024,SPXW240221C01400000,0,0,3600.2,3607.6,0,0,1400,SPXW240221P01400000,0,0,0,0.05,0,0
Wed Feb 21 2024,SPXW240221C01600000,0,0,3400.3,3407.5,0,0,1600,SPXW240221P01600000,0,0,0,0.05,0,0
Wed Feb 21 2024,SPXW240221C01800000,0,0,3200.7,3208.2,0,0,1800,SPXW240221P01800000,0,0,0,0.05,0,0
Wed Feb 21 2024,SPXW240221C02000000,0,0,3000.8,3007.9,0,0,2000,SPXW240221P02000000,0,0,0,0.05,0,0
Wed Feb 21 2024,SPXW240221C02200000,0,0,2801.3,2808.7,0,0,2200,SPXW240221P02200000,0.05,0,0,0.05,0,1
Wed Feb 21 2024,SPXW240221C02400000,0,0,2601.4,2608.3,0,0,2400,SPXW240221P02400000,0.05,0,0,0.05,0,7
Wed Feb 21 2024,SPXW240221C02600000,0,0,2401.8,2409.1,0,0,2600,SPXW240221P02600000,0.05,0,0,0.05,0,2
Wed Feb 21 2024,SPXW240221C02800000,2095.92,0,2201.9,2208.8,0,2,2800,SPXW240221P02800000,0.05,0,0,0.05,0,82
Wed Feb 21 2024,SPXW240221C03000000,0,0,2002.4,2009.6,0,0,3000,SPXW240221P03000000,0.05,0,0,0.05,0,49
Wed Feb 21 2024,SPXW240221C03200000,0,0,1802.4,1809.2,0,0,3200,SPXW240221P03200000,0.05,0,0,0.1,0,32
Wed Feb 21 2024,SPXW240221C03400000,0,0,1602.9,1610,0,0,3400,SPXW240221P03400000,0.1,0,0.05,0.1,0,230
Wed Feb 21 2024,SPXW240221C03600000,0,0,1403,1409.7,0,0,3600,SPXW240221P03600000,0.1,0,0.05,0.1,0,310
Wed Feb 21 2024,SPXW240221C03700000,0,0,1303.3,1310.4,0,0,3700,SPXW240221P03700000,0.1,-0.025,0.05,0.1,1,125
Wed Feb 21 2024,SPXW240221C03800000,0,0,1203.3,1210,0,0,3800,SPXW240221P03800000,0.2,-0.025,0.1,0.15,0,388
Wed Feb 21 2024,SPXW240221C03850000,0,0,1153.6,1160.7,0,0,3850,SPXW240221P03850000,0.2,0,0.1,0.15,0,88
Wed Feb 21 2024,SPXW240221C03900000,0,0,1103.7,1110.7,0,0,3900,SPXW240221P03900000,0.25,0,0.1,0.2,0,255
Wed Feb 21 2024,SPXW240221C03950000,0,0,1053.8,1060.3,0,0,3950,SPXW240221P03950000,0.25,-0.025,0.15,0.2,39,838
Wed Feb 21 2024,SPXW240221C04000000,912.5,0,1003.9,1010.9,0,1582,4000,SPXW240221P04000000,0.25,-0.05,0.15,0.25,220,1919
Wed Feb 21 2024,SPXW240221C04050000,0,0,954,961,0,0,4050,SPXW240221P04050000,0.34,0,0.2,0.25,0,181
Wed Feb 21 2024,SPXW240221C04100000,879.38,0,904.1,911.1,0,1,4100,SPXW240221P04100000,0.25,-0.125,0.25,0.3,68,161
Wed Feb 21 2024,SPXW240221C04150000,0,0,853.9,860.6,0,0,4150,SPXW240221P04150000,0.45,0,0.25,0.35,0,272
Wed Feb 21 2024,SPXW240221C04200000,0,0,804,810.7,0,0,4200,SPXW240221P04200000,0.42,0,0.3,0.4,0,117
Wed Feb 21 2024,SPXW240221C04250000,0,0,754.1,760.9,0,0,4250,SPXW240221P04250000,0.4,-0.15,0.35,0.45,2,175
Wed Feb 21 2024,SPXW240221C04300000,0,0,704.2,711,0,0,4300,SPXW240221P04300000,0.41,-0.19,0.4,0.5,89,148
Wed Feb 21 2024,SPXW240221C04350000,612.02,0,654.7,661.7,0,23,4350,SPXW240221P04350000,0.52,-0.155,0.45,0.55,325,981
Wed Feb 21 2024,SPXW240221C04375000,0,0,629.7,636.7,0,0,4375,SPXW240221P04375000,0.55,-0.15,0.5,0.6,80,80
Wed Feb 21 2024,SPXW240221C04400000,621.23,0,604.8,611.8,0,24,4400,SPXW240221P04400000,0.55,-0.175,0.55,0.65,43,993
Wed Feb 21 2024,SPXW240221C04425000,0,0,579.9,586.9,0,0,4425,SPXW240221P04425000,0.6,-0.175,0.55,0.65,26,29
Wed Feb 21 2024,SPXW240221C04450000,0,0,554.9,561.9,0,0,4450,SPXW240221P04450000,0.55,-0.275,0.6,0.7,1,461
Wed Feb 21 2024,SPXW240221C04475000,0,0,529.7,536.4,0,0,4475,SPXW240221P04475000,0.7,-0.15,0.65,0.75,130,206
Wed Feb 21 2024,SPXW240221C04500000,522.56,0,505.1,512.1,0,3,4500,SPXW240221P04500000,0.7,-0.2,0.7,0.8,35,342
Wed Feb 21 2024,SPXW240221C04525000,0,0,480.2,487.1,0,0,4525,SPXW240221P04525000,1.05,0,0.75,0.85,0,84
Wed Feb 21 2024,SPXW240221C04550000,402.75,0,455.3,462.2,0,1,4550,SPXW240221P04550000,1,0,0.8,0.9,0,274
Wed Feb 21 2024,SPXW240221C04560000,0,0,445.3,452.3,0,0,4560,SPXW240221P04560000,0.75,-0.275,0.85,0.95,1,240
Wed Feb 21 2024,SPXW240221C04570000,328.71,0,435.3,442.3,0,2,4570,SPXW240221P04570000,1,0,0.85,0.95,0,10
Wed Feb 21 2024,SPXW240221C04575000,215.26,0,429.9,436.7,0,24,4575,SPXW240221P04575000,1.05,0,0.9,1,0,114
Wed Feb 21 2024,SPXW240221C04580000,421.3,0,425.4,432.3,0,2,4580,SPXW240221P04580000,0.85,-0.225,0.9,1,12,19
Wed Feb 21 2024,SPXW240221C04590000,370.42,0,415.4,422.4,0,3,4590,SPXW240221P04590000,1.05,0,0.9,1,0,34
Wed Feb 21 2024,SPXW240221C04600000,428.74,0,405.5,412.4,0,43,4600,SPXW240221P04600000,0.9,-0.225,0.95,1.05,116,567
Wed Feb 21 2024,SPXW240221C04610000,331.76,0,395.5,402.4,0,10,4610,SPXW240221P04610000,0.95,-0.225,1,1.05,10,231
Wed Feb 21 2024,SPXW240221C04620000,0,0,385.5,392.5,0,0,4620,SPXW240221P04620000,1,-0.175,1,1.1,2,218
Wed Feb 21 2024,SPXW240221C04625000,373.85,0,380.6,387.5,0,0,4625,SPXW240221P04625000,1.15,0,1.05,1.1,0,73
Wed Feb 21 2024,SPXW240221C04630000,421.54,25.24,375.6,382.5,4,4,4630,SPXW240221P04630000,1,-0.225,1.05,1.15,8,11
Wed Feb 21 2024,SPXW240221C04640000,0,0,365.6,372.6,0,0,4640,SPXW240221P04640000,1.05,-0.175,1.05,1.15,5,43
Wed Feb 21 2024,SPXW240221C04650000,401.66,25.26,355.6,362,4,6,4650,SPXW240221P04650000,0.95,-0.325,1.1,1.2,2,160
Wed Feb 21 2024,SPXW240221C04655000,0,0,350.7,357.6,0,0,4655,SPXW240221P04655000,1.25,0,1.1,1.2,0,2
Wed Feb 21 2024,SPXW240221C04660000,166.99,0,345.4,352.1,0,1,4660,SPXW240221P04660000,1.05,-0.25,1.15,1.25,49,301
Wed Feb 21 2024,SPXW240221C04665000,0,0,340.7,347.7,0,0,4665,SPXW240221P04665000,1.05,-0.25,1.15,1.25,35,42
Wed Feb 21 2024,SPXW240221C04670000,200.71,0,335.3,342.1,0,52,4670,SPXW240221P04670000,1.3,0,1.15,1.25,0,219
Wed Feb 21 2024,SPXW240221C04675000,239.57,0,330.8,337.7,0,2,4675,SPXW240221P04675000,1.07,-0.255,1.2,1.3,1,229
Wed Feb 21 2024,SPXW240221C04680000,303.85,0,325.8,332.7,0,21,4680,SPXW240221P04680000,1.1,-0.25,1.2,1.3,8,203
Wed Feb 21 2024,SPXW240221C04685000,345.78,4.28,320.5,327.2,4,4,4685,SPXW240221P04685000,1.35,0.1,1.2,1.3,0,6
Wed Feb 21 2024,SPXW240221C04690000,261.22,0,315.4,322.2,0,18,4690,SPXW240221P04690000,1.05,-0.325,1.25,1.35,5,18
Wed Feb 21 2024,SPXW240221C04695000,0,0,310.6,317.2,0,0,4695,SPXW240221P04695000,1.05,-0.35,1.25,1.35,28,30
Wed Feb 21 2024,SPXW240221C04700000,350.12,23.52,305.6,312.3,9,77,4700,SPXW240221P04700000,1.15,0.1,1.3,1.4,212,1153
Wed Feb 21 2024,SPXW240221C04705000,0,0,301,307.8,0,0,4705,SPXW240221P04705000,1.4,0,1.3,1.4,0,27
Wed Feb 21 2024,SPXW240221C04710000,340.13,23.53,296,302.9,8,20,4710,SPXW240221P04710000,1.4,0,1.3,1.45,0,213
Wed Feb 21 2024,SPXW240221C04715000,0,0,291,297.9,0,0,4715,SPXW240221P04715000,1.45,0,1.35,1.45,0,317
Wed Feb 21 2024,SPXW240221C04720000,168.19,0,285.7,292.4,0,2,4720,SPXW240221P04720000,1.3,-0.175,1.35,1.5,87,336
Wed Feb 21 2024,SPXW240221C04725000,292.53,0,281.1,288,0,13,4725,SPXW240221P04725000,1.25,-0.25,1.4,1.5,3,496
Wed Feb 21 2024,SPXW240221C04730000,237.76,0,276.1,283,0,14,4730,SPXW240221P04730000,1.15,-0.375,1.4,1.55,53,128
Wed Feb 21 2024,SPXW240221C04735000,197.92,0,270.8,277.4,0,0,4735,SPXW240221P04735000,1.2,-0.325,1.45,1.55,3,414
Wed Feb 21 2024,SPXW240221C04740000,259.6,0,266.2,273,0,37,4740,SPXW240221P04740000,1.55,0,1.45,1.6,0,239
Wed Feb 21 2024,SPXW240221C04745000,214.68,0,261.2,268.1,0,3,4745,SPXW240221P04745000,1.2,-0.375,1.5,1.6,34,92
Wed Feb 21 2024,SPXW240221C04750000,267.73,0,256.3,263.1,0,16,4750,SPXW240221P04750000,1.22,-0.405,1.55,1.65,2,482
Wed Feb 21 2024,SPXW240221C04755000,293.64,21.74,251.3,258.1,5,7,4755,SPXW240221P04755000,1.22,-0.43,1.55,1.7,5,25
Wed Feb 21 2024,SPXW240221C04760000,253.1,0,246.4,253.2,0,10,4760,SPXW240221P04760000,1.27,-0.405,1.6,1.7,14,995
Wed Feb 21 2024,SPXW240221C04765000,0,0,240.9,247.7,0,0,4765,SPXW240221P04765000,1.27,-0.43,1.65,1.75,5,157
Wed Feb 21 2024,SPXW240221C04770000,243.05,0,236.5,243.3,0,52,4770,SPXW240221P04770000,1.3,-0.45,1.7,1.8,5,363
Wed Feb 21 2024,SPXW240221C04775000,229.43,0,231.5,238.3,0,30,4775,SPXW240221P04775000,1.48,-0.295,1.75,1.85,5,520
Wed Feb 21 2024,SPXW240221C04780000,170.9,0,226.2,232.8,0,72,4780,SPXW240221P04780000,1.39,-0.435,1.8,1.9,2,293
Wed Feb 21 2024,SPXW240221C04785000,163.83,0,221.7,228.4,0,1,4785,SPXW240221P04785000,1.7,-0.175,1.85,1.95,3,24
Wed Feb 21 2024,SPXW240221C04790000,207.56,0,216.7,223.4,0,30,4790,SPXW240221P04790000,1.6,-0.3,1.9,2,52,327
Wed Feb 21 2024,SPXW240221C04795000,0,0,211.4,217.9,0,0,4795,SPXW240221P04795000,1.9,0,1.95,2.05,0,22
Wed Feb 21 2024,SPXW240221C04800000,231.8,4.45,207.8,212.5,1,205,4800,SPXW240221P04800000,1.8,-0.225,2.05,2.15,115,653
Wed Feb 21 2024,SPXW240221C04805000,149.12,0,202.9,207.5,0,17,4805,SPXW240221P04805000,1.75,-0.325,2.1,2.2,26,58
Wed Feb 21 2024,SPXW240221C04810000,188.19,0,198,202.6,0,356,4810,SPXW240221P04810000,1.54,-0.61,2.2,2.3,9,84
Wed Feb 21 2024,SPXW240221C04815000,138.9,0,193.1,197.7,0,3,4815,SPXW240221P04815000,1.7,-0.5,2.25,2.4,12,23
Wed Feb 21 2024,SPXW240221C04820000,226.26,18.36,188.2,192.8,2,27,4820,SPXW240221P04820000,1.65,-0.65,2.35,2.5,17,214
Wed Feb 21 2024,SPXW240221C04825000,202.5,0,183.3,187.9,0,63,4825,SPXW240221P04825000,1.93,-0.445,2.45,2.6,21,152
Wed Feb 21 2024,SPXW240221C04830000,207.57,9.47,178.4,183,1,36,4830,SPXW240221P04830000,2.4,0,2.55,2.7,0,115
Wed Feb 21 2024,SPXW240221C04835000,101.77,0,173.6,178.2,0,2,4835,SPXW240221P04835000,2.1,-0.45,2.7,2.85,10,88
Wed Feb 21 2024,SPXW240221C04840000,97.05,0,168.7,173.3,0,31,4840,SPXW240221P04840000,1.87,-0.805,2.8,3,7,78
Wed Feb 21 2024,SPXW240221C04845000,0,0,163.9,168.5,0,0,4845,SPXW240221P04845000,2,-0.8,2.95,3.2,7,45
Wed Feb 21 2024,SPXW240221C04850000,199.5,21,159,163.6,1,965,4850,SPXW240221P04850000,2.5,-0.425,3.1,3.3,123,495
Wed Feb 21 2024,SPXW240221C04855000,175.05,0,154.2,158.8,0,45,4855,SPXW240221P04855000,3,0,3.3,3.5,0,86
Wed Feb 21 2024,SPXW240221C04860000,188.1,19.3,149.4,154,4,80,4860,SPXW240221P04860000,3.2,0,3.5,3.7,0,358
Wed Feb 21 2024,SPXW240221C04865000,129.28,0,144.6,149.2,0,9,4865,SPXW240221P04865000,2.8,-0.6,3.7,3.9,8,44
Wed Feb 21 2024,SPXW240221C04870000,71,0,139.9,144.5,0,28,4870,SPXW240221P04870000,3.5,0,3.9,4.1,0,26
Wed Feb 21 2024,SPXW240221C04875000,154.27,0.12,135.1,139.7,151,191,4875,SPXW240221P04875000,3.2,-0.6,4.2,4.4,51,191
Wed Feb 21 2024,SPXW240221C04880000,149.81,-16.85,130.4,135,50,74,4880,SPXW240221P04880000,3.3,-0.7,4.4,4.7,5,176
Wed Feb 21 2024,SPXW240221C04885000,165.54,20.89,125.8,130.4,1,30,4885,SPXW240221P04885000,4.1,-0.1,4.8,5,33,80
Wed Feb 21 2024,SPXW240221C04890000,150.47,10.57,121.1,125.7,1,90,4890,SPXW240221P04890000,3.79,-0.71,5.1,5.3,10,165
Wed Feb 21 2024,SPXW240221C04895000,44.19,0,116.5,121.1,0,16,4895,SPXW240221P04895000,4.1,0,5.5,5.7,8,62
Wed Feb 21 2024,SPXW240221C04900000,131.37,0,113.8,114.6,0,595,4900,SPXW240221P04900000,5,-0.1,5.9,6.1,277,497
Wed Feb 21 2024,SPXW240221C04905000,145.19,19.29,107.4,112,12,37,4905,SPXW240221P04905000,3.32,-2.08,6.3,6.6,10,120
Wed Feb 21 2024,SPXW240221C04910000,139.75,18.5,103.3,107.1,6,153,4910,SPXW240221P04910000,5.7,1.63,6.9,7.1,12,192
Wed Feb 21 2024,SPXW240221C04915000,138.04,21.39,98.9,102.6,10,31,4915,SPXW240221P04915000,5.91,-0.29,7.4,7.7,21,153
Wed Feb 21 2024,SPXW240221C04920000,102.48,-14.7,94.5,98.2,0,136,4920,SPXW240221P04920000,5.84,-0.86,8,8.3,32,342
Wed Feb 21 2024,SPXW240221C04925000,100.9,-6.75,90.2,93.9,5,86,4925,SPXW240221P04925000,6.1,-1.1,8.7,8.9,129,229
Wed Feb 21 2024,SPXW240221C04930000,125.79,22.54,85.9,89.7,1,155,4930,SPXW240221P04930000,6.75,2.17,9.4,9.7,10,141
Wed Feb 21 2024,SPXW240221C04935000,121.12,22.22,81.8,85.5,3,58,4935,SPXW240221P04935000,7.99,-0.31,10.2,10.5,24,78
Wed Feb 21 2024,SPXW240221C04940000,97.55,3.05,77.7,81.4,2,42,4940,SPXW240221P04940000,8.3,-0.7,11.1,11.4,179,322
Wed Feb 21 2024,SPXW240221C04945000,99.58,9.33,73.6,77.3,3,26,4945,SPXW240221P04945000,6.1,-3.6,12.1,12.3,30,80
Wed Feb 21 2024,SPXW240221C04950000,84.7,-1.35,71.2,72.1,5,1558,4950,SPXW240221P04950000,10.35,1.7,13.1,13.4,379,560
Wed Feb 21 2024,SPXW240221C04955000,71.68,0,66,69.5,0,17,4955,SPXW240221P04955000,10.02,-1.28,14.2,14.5,22,28
Wed Feb 21 2024,SPXW240221C04960000,78.29,0.49,62.3,65.7,5,69,4960,SPXW240221P04960000,10.87,-1.33,15.4,15.7,70,280
Wed Feb 21 2024,SPXW240221C04965000,57.6,0,58.7,61.9,0,35,4965,SPXW240221P04965000,11.5,-1.7,16.7,17,47,72
Wed Feb 21 2024,SPXW240221C04970000,71.09,1.14,55.2,58.3,1,67,4970,SPXW240221P04970000,13.89,-0.41,18.1,18.4,112,116
Wed Feb 21 2024,SPXW240221C04975000,67.12,1.02,52.9,53.3,6,83,4975,SPXW240221P04975000,15.65,5.5,19.6,19.9,51,150
Wed Feb 21 2024,SPXW240221C04980000,59.9,-2.6,49.6,50,5,49,4980,SPXW240221P04980000,16.17,6.75,21.3,21.6,95,119
Wed Feb 21 2024,SPXW240221C04985000,58.1,-0.45,46.3,46.7,7,510,4985,SPXW240221P04985000,17.52,-0.58,23,23.3,60,128
Wed Feb 21 2024,SPXW240221C04990000,67.17,-10.55,43.2,43.6,75,107,4990,SPXW240221P04990000,18.05,-1.55,24.9,25.2,70,240
Wed Feb 21 2024,SPXW240221C04995000,67.93,16.28,40.2,40.6,6,50,4995,SPXW240221P04995000,20.65,-0.55,26.9,27.2,46,139
Wed Feb 21 2024,SPXW240221C05000000,46.33,-2.25,37.3,37.7,117,2359,5000,SPXW240221P05000000,22.22,9.55,29,29.3,376,2106
Wed Feb 21 2024,SPXW240221C05005000,44.7,-6.75,34.6,34.9,309,147,5005,SPXW240221P05005000,22.77,-1.98,31.2,31.5,28,110
Wed Feb 21 2024,SPXW240221C05010000,41.5,-0.75,31.9,32.3,49,94,5010,SPXW240221P05010000,25.83,-0.87,33.6,33.9,38,206
Wed Feb 21 2024,SPXW240221C05015000,38.72,-0.63,29.5,29.8,35,94,5015,SPXW240221P05015000,26.31,1.85,36.1,36.4,59,138
Wed Feb 21 2024,SPXW240221C05020000,34.3,-1.55,27.1,27.5,92,162,5020,SPXW240221P05020000,28.6,8.35,38.7,39.1,12,65
Wed Feb 21 2024,SPXW240221C05025000,32.2,-6.25,24.9,25.2,106,346,5025,SPXW240221P05025000,33.4,2.15,41.5,41.8,42,100
Wed Feb 21 2024,SPXW240221C05030000,30.98,-0.42,22.8,23.1,98,140,5030,SPXW240221P05030000,35.9,0.15,44.4,44.7,69,44
Wed Feb 21 2024,SPXW240221C05035000,27.3,-1.7,20.8,21.2,72,131,5035,SPXW240221P05035000,36.9,-1.45,47.4,47.8,70,84
Wed Feb 21 2024,SPXW240221C05040000,25.15,-1.55,19,19.3,52,371,5040,SPXW240221P05040000,38.4,-2.75,50.5,50.9,40,113
Wed Feb 21 2024,SPXW240221C05045000,22.1,-2.45,17.3,17.6,71,115,5045,SPXW240221P05045000,36,-7.95,53.8,54.2,80,104
Wed Feb 21 2024,SPXW240221C05050000,21.15,-1.4,15.7,16,1818,2200,5050,SPXW240221P05050000,44.65,-2.3,57.2,57.6,670,677
Wed Feb 21 2024,SPXW240221C05055000,20.2,-0.4,14.2,14.5,126,134,5055,SPXW240221P05055000,48.5,-1.55,59.3,62.8,54,43
Wed Feb 21 2024,SPXW240221C05060000,17.85,-0.95,12.9,13.2,67,89,5060,SPXW240221P05060000,44.4,-8.85,62.8,66.4,76,59
Wed Feb 21 2024,SPXW240221C05065000,15.78,-4.95,11.6,11.9,88,91,5065,SPXW240221P05065000,56,-0.45,66.5,70.1,40,30
Wed Feb 21 2024,SPXW240221C05070000,14.86,-0.69,10.4,10.7,86,90,5070,SPXW240221P05070000,0,0,70.3,74,0,0
Wed Feb 21 2024,SPXW240221C05075000,12.9,-1.2,9.4,9.6,131,116,5075,SPXW240221P05075000,55.41,-7.94,74.2,77.9,21,48
Wed Feb 21 2024,SPXW240221C05080000,12.07,-1.85,8.4,8.6,144,181,5080,SPXW240221P05080000,58.4,-8.5,78.2,81.9,3,4
Wed Feb 21 2024,SPXW240221C05085000,10.4,-1.1,7.5,7.7,86,111,5085,SPXW240221P05085000,0,0,82.3,86,0,0
Wed Feb 21 2024,SPXW240221C05090000,8.98,-1.32,6.7,6.9,114,140,5090,SPXW240221P05090000,0,0,86.4,90.2,0,0
Wed Feb 21 2024,SPXW240221C05095000,8.3,-1,5.9,6.2,65,60,5095,SPXW240221P05095000,0,0,90.7,94.4,0,0
Wed Feb 21 2024,SPXW240221C05100000,6.82,-1.25,5.2,5.5,300,392,5100,SPXW240221P05100000,82.27,-1.23,95,98.7,3,3
Wed Feb 21 2024,SPXW240221C05105000,6.36,-1.04,4.6,4.8,30,33,5105,SPXW240221P05105000,0,0,99.4,103.1,0,0
Wed Feb 21 2024,SPXW240221C05110000,5.9,-0.7,4.1,4.3,104,77,5110,SPXW240221P05110000,0,0,103.8,107.6,0,0
Wed Feb 21 2024,SPXW240221C05115000,5.43,-0.47,3.6,3.8,2,8,5115,SPXW240221P05115000,0,0,107.9,112.4,0,0
Wed Feb 21 2024,SPXW240221C05120000,4.7,-0.5,3.1,3.3,33,31,5120,SPXW240221P05120000,102.32,0,112.4,117,0,1
Wed Feb 21 2024,SPXW240221C05125000,3.28,-1.32,2.75,2.9,30,934,5125,SPXW240221P05125000,109.3,5.45,117,121.6,2,6
Wed Feb 21 2024,SPXW240221C05130000,3.58,-0.52,2.4,2.55,52,54,5130,SPXW240221P05130000,0,0,121.7,126.3,0,0
Wed Feb 21 2024,SPXW240221C05135000,3.4,3.4,2.1,2.25,18,17,5135,SPXW240221P05135000,0,0,126.3,130.9,0,0
Wed Feb 21 2024,SPXW240221C05140000,2.18,-1.02,1.85,1.95,93,65,5140,SPXW240221P05140000,0,0,131.1,135.7,0,0
Wed Feb 21 2024,SPXW240221C05145000,2.43,2.43,1.6,1.75,30,30,5145,SPXW240221P05145000,0,0,135.8,140.4,0,0
Wed Feb 21 2024,SPXW240221C05150000,3.8,1.3,1.45,1.5,42,301,5150,SPXW240221P05150000,0,0,140.6,145.2,0,0
Wed Feb 21 2024,SPXW240221C05160000,1.55,-0.4,1.1,1.2,9,32,5160,SPXW240221P05160000,0,0,150.3,154.9,0,0
Wed Feb 21 2024,SPXW240221C05170000,2.32,-0.35,0.85,0.95,12,37,5170,SPXW240221P05170000,0,0,160,164.6,0,0
Wed Feb 21 2024,SPXW240221C05175000,1.15,-0.2,0.75,0.85,6,252,5175,SPXW240221P05175000,131.35,-19.05,164.9,169.5,7,7
Wed Feb 21 2024,SPXW240221C05180000,1.77,1.77,0.65,0.75,5,5,5180,SPXW240221P05180000,145.08,145.08,169.8,174.5,1,1
Wed Feb 21 2024,SPXW240221C05190000,0,0,0.55,0.6,0,0,5190,SPXW240221P05190000,0,0,179.7,184.3,0,0
Wed Feb 21 2024,SPXW240221C05200000,0.6,-0.325,0.45,0.5,494,613,5200,SPXW240221P05200000,456.5,0,189.6,194.2,0,0
Wed Feb 21 2024,SPXW240221C05225000,0,0,0.3,0.4,0,0,5225,SPXW240221P05225000,0,0,213.2,220.1,0,0
Wed Feb 21 2024,SPXW240221C05250000,0.3,-0.05,0.2,0.3,200,231,5250,SPXW240221P05250000,0,0,238,245,0,0
Wed Feb 21 2024,SPXW240221C05275000,0.25,-0.025,0.15,0.25,1,1,5275,SPXW240221P05275000,0,0,262.9,269.9,0,0
Wed Feb 21 2024,SPXW240221C05300000,0.2,-0.025,0.15,0.25,23,45,5300,SPXW240221P05300000,0,0,287.9,294.9,0,0
Wed Feb 21 2024,SPXW240221C05325000,0,0,0.15,0.25,0,0,5325,SPXW240221P05325000,0,0,312.8,319.8,0,0
Wed Feb 21 2024,SPXW240221C05350000,0.15,0.15,0.1,0.2,33,33,5350,SPXW240221P05350000,0,0,337.8,344.8,0,0
Wed Feb 21 2024,SPXW240221C05400000,0.1,0,0.1,0.15,0,17,5400,SPXW240221P05400000,0,0,387.7,394.7,0,0
Wed Feb 21 2024,SPXW240221C05500000,0.1,0,0.05,0.15,0,3,5500,SPXW240221P05500000,0,0,487.5,494.5,0,0
Wed Feb 21 2024,SPXW240221C05600000,0.05,0,0,0.1,0,1518,5600,SPXW240221P05600000,0,0,587.9,594.7,0,0
